site_id;lon;lat;eid;sid;gmv_PGA;gmv_PGV;log_PGA;log_PGV;I_PGA;I_PGV
1331.0;-1.62597;37.71317;0;1331;0.01435533;4.822253;-1.8429868195010364;0.6832499919438675;-0.7653992917182069;5.84296072848207
1332.0;-1.56913;37.71317;0;1332;0.0167398;0.7690614;-1.7762497350772424;-0.11403898579453928;-0.6554833136722182;4.2427920515724775
1333.0;-5.32068;37.66821;0;1333;0.002410502;1.977379;-2.617892503845524;0.29608991758559833;-2.0416689538335775;4.894486879043516
1334.0;-5.26388;37.66821;0;1334;0.004265248;1.472556;-2.3700557119993344;0.16807181960755171;-1.6334817576629037;4.6910661213564
1335.0;-5.20707;37.66821;0;1335;0.003269872;0.9537493;-2.485469247578768;-0.02056576778542368;-1.8235678507622306;4.391320994988962
1336.0;-5.15026;37.66821;0;1336;0.007589841;1.325093;-2.119767322068408;0.12224635975919987;-1.221256779446668;4.618249465657369
1337.0;-5.09346;37.66821;0;1337;0.004743814;1.313287;-2.3238723475437175;0.11835964527904426;-1.5574177564045026;4.612073476348401
1338.0;-5.03665;37.66821;0;1338;0.007073204;2.88412;-2.1503838161439512;0.46001332617694346;-1.2716821451890876;5.2466955942186155
1339.0;-4.97984;37.66821;0;1339;0.003683255;1.192575;-2.4337682129237375;0.07648570097161167;-1.738416246685396;4.545535778843892
1340.0;-4.92304;37.66821;0;1340;0.009014559;2.467905;-2.0450555144824776;0.3923284378693618;-1.0982064323526406;5.065909257549065
1341.0;-4.86623;37.66821;0;1341;0.004718913;0.7523382;-2.326158029431414;-0.12358688630254393;-1.561182274473539;4.227620437665258
1342.0;-4.80942;37.66821;0;1342;0.006651152;2.424492;-2.177103127040764;0.38462075542964697;-1.3156888502361381;5.0453220377525865
1343.0;-4.75261;37.66821;0;1343;0.007832385;1.281997;-2.1061059729840257;0.10788700889187028;-1.1987565375046905;4.595432457129182
1344.0;-4.69581;37.66821;0;1344;0.006897967;1.527786;-2.1612788876363846;0.18406252601460615;-1.2896263279371256;4.716475353837209
1345.0;-4.639;37.66821;0;1345;0.01650872;3.336546;-1.7822865983596747;0.5232971167211687;-0.6654260274983841;5.415726598762241
1346.0;-4.58219;37.66821;0;1346;0.009346656;3.805578;-2.029343741053834;0.5804206277679996;-1.0723291415156648;5.568303496768326
1347.0;-4.52539;37.66821;0;1347;0.007411541;3.514437;-2.130091484568967;0.5458557625345356;-1.2382606750850886;5.475980741729744
1348.0;-4.46858;37.66821;0;1348;0.006342285;1.417458;-2.1977542462026043;0.15151019938965465;-1.3497012434956894;4.664749706830162
1349.0;-4.41177;37.66821;0;1349;0.01275179;3.203405;-1.8944288479705604;0.5056118491059199;-0.8501243126075129;5.368489248961912
1350.0;-4.35497;37.66821;0;1350;0.007727183;2.200928;-2.111978802398548;0.34260583550466395;-1.208429087550409;4.933100186632958
1351.0;-4.29816;37.66821;0;1351;0.01438465;1.317417;-1.8421007006779222;0.11972326329447086;-0.7639398540165381;4.614240265374915
1352.0;-4.24135;37.66821;0;1352;0.004677338;0.8165466;-2.3300012453938406;-0.08801902520122024;-1.5675120511636553;4.2841377689552615
1353.0;-4.18455;37.66821;0;1353;0.01769498;1.943846;-1.7521499238936349;0.2886618552407393;-0.6157909246528166;4.8826836879775355
1354.0;-4.12774;37.66821;0;1354;0.01518095;2.149801;-1.81870105012379;0.3323982605659329;-0.725400629553882;4.905835753971607
1355.0;-4.07093;37.66821;0;1355;0.01698627;1.3181;-1.769901977002803;0.11994836003092166;-0.6450285561236164;4.614597944089135
1356.0;-4.01413;37.66821;0;1356;0.009322879;3.206844;-2.030449952373957;0.5060778337709628;-1.074151071559907;5.369733894002241
1357.0;-3.95732;37.66821;0;1357;0.006358877;2.091953;-2.1966195755098457;0.32055192299163027;-1.3478324408647158;4.874194186310644
1358.0;-3.90051;37.66821;0;1358;0.01706143;1.630049;-1.7679845713465625;0.21220065968601945;-0.6418705890077883;4.761186848241085
1359.0;-3.84371;37.66821;0;1359;0.02888571;1.392062;-1.5393169531946624;0.14365857841983418;-0.2652550219116092;4.652273481109117
1360.0;-3.7869;37.66821;0;1360;0.01348488;0.9912934;-1.8701529139177797;-0.0037977853309285785;-0.8101418492225831;4.417965319109155
1361.0;-3.73009;37.66821;0;1361;0.01617924;1.294718;-1.7910418826964472;0.11217518588405213;-0.6798459808010486;4.602246370369759
1362.0;-3.67329;37.66821;0;1362;0.01561931;3.618939;-1.8063381554658497;0.558581262802406;-0.7050389420522545;5.5099705529452265
1363.0;-3.61648;37.66821;0;1363;0.0153681;1.65224;-1.813379822189381;0.21807313203106707;-0.7166365671459105;4.770518206797366
1364.0;-3.55967;37.66821;0;1364;0.01624167;4.926838;-1.7893693177982564;0.6925682824164267;-0.6770912664137283;5.8678498823342755
1365.0;-3.50287;37.66821;0;1365;0.01935289;3.429161;-1.7132541718681136;0.5351878758323972;-0.5517296210667832;5.4474868163483325
1366.0;-3.44606;37.66821;0;1366;0.02335656;5.057873;-1.6315911205934561;0.7039679202848481;-0.41723057561742216;5.8982983150808295
1367.0;-3.38925;37.66821;0;1367;0.02826892;1.244106;-1.5486907831977823;0.0948573845781807;-0.2806937199267474;4.57472838409473
1368.0;-3.33245;37.66821;0;1368;0.0365711;4.414335;-1.436861976584421;0.6448652883024816;-0.09651167543454164;5.740435185055928
1369.0;-3.27564;37.66821;0;1369;0.02114064;4.673507;-1.6748818692395129;0.6696428975144718;-0.4885304386374778;5.8066161792611535
1370.0;-3.21883;37.66821;0;1370;0.02386872;3.322416;-1.6221708701361872;0.521454009570332;-0.4017154231143003;5.410803659562356
1371.0;-3.16203;37.66821;0;1371;0.03254426;3.251536;-1.4875255991127379;0.5120885667445932;-0.17995466173867936;5.385788561774808
1372.0;-3.10522;37.66821;0;1372;0.01745332;5.983582;-1.7581219486168402;0.7769612470499024;-0.6256268493719359;6.093263490870289
1373.0;-3.04841;37.66821;0;1373;0.01439977;2.979319;-1.8416444446081226;0.47411700624378694;-0.7631884002695779;5.284366523677154
1374.0;-2.99161;37.66821;0;1374;0.02234818;3.234568;-1.6507578393392615;0.5098162857019957;-0.44879816139176354;5.379719299110031
1375.0;-2.9348;37.66821;0;1375;0.07702684;9.239573;-1.1133579185572438;0.965651901087122;0.43629950813621954;6.597256227803703
1376.0;-2.87799;37.66821;0;1376;0.01835046;2.739202;-1.7363530446022069;0.43762406009279764;-0.5897734644598347;5.186893864507862
1377.0;-2.82119;37.66821;0;1377;0.0168255;5.53431;-1.7740320210704368;0.7430634821483895;-0.6518307387030093;6.002722560818348
1378.0;-2.76438;37.66821;0;1378;0.02014445;3.52085;-1.695844585571499;0.5466475230650875;-0.523056032436259;5.478095534106848
1379.0;-2.70757;37.66821;0;1379;0.03865263;4.943754;-1.412820950500431;0.6940568522303181;-0.05691610547421;5.871825852307179
1380.0;-2.65077;37.66821;0;1380;0.03579782;3.836494;-1.4461434200264527;0.5839345233320261;-0.1117982127835675;5.577689111819842
1381.0;-2.59396;37.66821;0;1381;0.03231696;6.342401;-1.490569499299682;0.802253696943943;-0.18496796534657634;6.160819624537272
1382.0;-2.53715;37.66821;0;1382;0.034089;3.340934;-1.467385738602492;0.5238678962550346;-0.14678431147830429;5.417251150897197
1383.0;-2.48035;37.66821;0;1383;0.03981853;0.8804676;-1.3999147770728622;-0.055286620843904545;-0.035659637839004166;4.336149559479036
1384.0;-2.42354;37.66821;0;1384;0.0345908;3.933556;-1.4610393937078754;0.5947853373748248;-0.1363318814368708;5.606671636128157
1385.0;-2.36673;37.66821;0;1385;0.01455584;2.248297;-1.8369627268903508;0.35185368098121445;-0.7554776111884078;4.957801181900823
1386.0;-2.30993;37.66821;0;1386;0.02253651;5.440009;-1.647113337850487;0.7355996181994857;-0.4427956674397522;5.982786580210826
1387.0;-2.25312;37.66821;0;1387;0.04002723;1.21262;-1.3976444632883325;0.08372472686943136;-0.03192043103588338;4.557038590995527
1388.0;-2.19631;37.66821;0;1388;0.01286284;1.222594;-1.890663132488224;0.08728226011621404;-0.8439221792081049;4.562691511324664
1389.0;-2.13951;37.66821;0;1389;0.0398608;1.101984;-1.3994539893259725;0.0421752889239738;-0.034900720419876574;4.491016534100194
1390.0;-2.0827;37.66821;0;1390;0.01699202;4.781473;-1.7697549894236881;0.6795617077470568;-0.6447864675808144;5.833109321392389
1391.0;-2.02589;37.66821;0;1391;0.01939022;2.392792;-1.712417263420315;0.37890494801654856;-0.5503512328532589;5.030055116152201
1392.0;-1.96909;37.66821;0;1392;0.0154125;2.951974;-1.8121269103962119;0.4701125280472587;-0.7145730214225612;5.273670562414228
1393.0;-1.91228;37.66821;0;1393;0.04148554;5.669396;-1.3821032525054187;0.7535367929599913;-0.006324056876424677;6.030696773996136
1394.0;-1.85547;37.66821;0;1394;0.02090855;2.288372;-1.6796760842953802;0.3595266251975074;-0.4964265108344912;4.978295615902542
1395.0;-1.79867;37.66821;0;1395;0.03141834;1.793194;-1.5028167648047945;0.2536272770534181;-0.20513921163349647;4.827013743237882
1396.0;-1.74186;37.66821;0;1396;0.01918015;1.756603;-1.7171480007150135;0.24467362012300597;-0.5581427571776274;4.812786382375457
1397.0;-1.68505;37.66821;0;1397;0.05542848;2.553391;-1.2562670307826724;0.40711732328068934;0.20092820030093828;5.105410370482721
1398.0;-1.62825;37.66821;0;1398;0.01945951;4.537569;-1.710868099677912;0.6568232421414495;-0.547799760169521;5.772374879759811
1399.0;-1.57144;37.66821;0;1399;0.01465185;2.436639;-1.8341075361244559;0.3867911910963867;-0.7507751119969788;5.0511192714184485
1400.0;-5.32072;37.62324;0;1400;0.005552305;0.747947;-2.2555266851723004;-0.12612917542837654;-1.4448524504787787;4.22358074024431
1401.0;-5.26394;37.62324;0;1401;0.009193858;1.758006;-2.036502208252957;0.2450203529689503;-1.0841191369926206;4.813337340867663
1402.0;-5.20717;37.62324;0;1402;0.004616851;1.719805;-2.3356541412430945;0.2354792072418924;-1.5768223706273767;4.798176460307367
1403.0;-5.1504;37.62324;0;1403;0.008290869;0.8130072;-2.0813999468772826;-0.0899056082725694;-1.1580657125068843;4.281139988454887
1404.0;-5.09363;37.62324;0;1404;0.003792957;0.703155;-2.4210220807795655;-0.1529489307059422;-1.7174233670439443;4.1809641491082585
1405.0;-5.03685;37.62324;0;1405;0.005721075;1.0459;-2.2425223588463505;0.019490162997507755;-1.4234343250199393;4.45496986900304
1406.0;-4.98008;37.62324;0;1406;0.01501127;4.461296;-1.8235825635422214;0.6494610389560226;-0.7334404821540388;5.752710435051536
1407.0;-4.92331;37.62324;0;1407;0.0144824;4.312583;-1.8391594615928015;0.6347374665961412;-0.7590956332433443;5.713383773278293
1408.0;-4.86654;37.62324;0;1408;0.002677648;2.350549;-2.572246515339447;0.3711693090055748;-1.9664900107640695;5.00939322435389
1409.0;-4.80977;37.62324;0;1409;0.004054443;1.281819;-2.3920688007973205;0.10782670470631017;-1.669737314913187;4.595336633778327
1410.0;-4.75299;37.62324;0;1410;0.00874814;1.702713;-2.0580842753896644;0.23114145182622586;-1.1196648015667772;4.7912837669518735
1411.0;-4.69622;37.62324;0;1411;0.00707039;2.569431;-2.1505566300253736;0.4098369595492678;-1.2719667696517902;5.112674518956094
1412.0;-4.63945;37.62324;0;1412;0.01053545;2.252194;-1.977346909667362;0.3526057971476378;-0.9866903602221453;4.95981008418134
1413.0;-4.58268;37.62324;0;1413;0.01037435;3.019745;-1.9840391042791439;0.4799702708483278;-0.9977124047477499;5.300000593435883
1414.0;-4.5259;37.62324;0;1414;0.006975832;0.9403407;-2.156403987128173;-0.026714766270621998;-1.281597366800101;4.381550236395982
1415.0;-4.46913;37.62324;0;1415;0.006560815;2.136227;-2.1830422081826346;0.32964739985899505;-1.3254705168767993;4.898488205023376
1416.0;-4.41236;37.62324;0;1416;0.009257362;2.024897;-2.033512753281783;0.3064029369485582;-1.0791955046550967;4.836402244589599
1417.0;-4.35559;37.62324;0;1417;0.004732686;1.887001;-2.324892308756397;0.2757721303156292;-1.559097632521786;4.862201915071535
1418.0;-4.29881;37.62324;0;1418;0.01309015;2.637448;-1.8830553768412197;0.4211839058277646;-0.831392205657489;5.142982212465959
1419.0;-4.24204;37.62324;0;1419;0.003657379;3.947345;-2.436830033077312;0.5963050856173006;-1.743459064478333;5.610730883683809
1420.0;-4.18527;37.62324;0;1420;0.008497537;1.335177;-2.070706935734506;0.1255388425004912;-1.140454323154731;4.6234812207332805
1421.0;-4.1285;37.62324;0;1421;0.02912102;1.667863;-1.5357934173873835;0.2221603743667189;-0.2594517584370206;4.777012834868716
1422.0;-4.07173;37.62324;0;1422;0.007180202;2.585745;-2.1438633376168474;0.41258569357089725;-1.2609429170549475;5.120016387527866
1423.0;-4.01495;37.62324;0;1423;0.04362513;2.137686;-1.360263265862024;0.3299439129951822;0.029646401125246413;4.899280191610131
1424.0;-3.95818;37.62324;0;1424;0.009486774;0.9912468;-2.0228814453371005;-0.003818201686531781;-1.0616857404702045;4.417932877520101
1425.0;-3.90141;37.62324;0;1425;0.02602552;1.556373;-1.5846005843582731;0.192113688044888;-0.33983716243807605;4.729268650303327
1426.0;-3.84464;37.62324;0;1426;0.01369058;1.116223;-1.86357815263564;0.0477509669982126;-0.7993132173908992;4.49987628656016
1427.0;-3.78786;37.62324;0;1427;0.006293386;3.981655;-2.20111563031688;0.6000636268397265;-1.3552374431319016;5.620769947288909
1428.0;-3.73109;37.62324;0;1428;0.02153955;4.695751;-1.666763374137309;0.6717050596635195;-0.47515927720414775;5.81212421436126
1429.0;-3.67432;37.62324;0;1429;0.02823473;5.374356;-1.5492163609312022;0.730326430931307;-0.28155934645368985;5.968701897017521
1430.0;-3.61755;37.62324;0;1430;0.02768493;2.626096;-1.5577565702431502;0.4193105981846101;-0.29562507119046844;5.137978607751093
1431.0;-3.56077;37.62324;0;1431;0.01700392;3.356359;-1.7694509469676931;0.5258684072759886;-0.6442857096557906;5.422594515834165
1432.0;-3.504;37.62324;0;1432;0.02012543;2.632135;-1.6962548317237118;0.4203081601134588;-0.5237317078489534;5.140643095663048
1433.0;-3.44723;37.62324;0;1433;0.01013044;4.041469;-1.9943716913206537;0.606539251900975;-1.0147301756051168;5.638066341827503
1434.0;-3.39046;37.62324;0;1434;0.02377504;3.202364;-1.623878743716956;0.5054706949182991;-0.4045282909018266;5.368112226126777
1435.0;-3.33368;37.62324;0;1435;0.02228141;5.576509;-1.6520573298428458;0.7463624074505092;-0.4509384222511672;6.011533990300309
1436.0;-3.27691;37.62324;0;1436;0.02995506;5.65643;-1.5235298061806828;0.7525424169714507;-0.23925359077958452;6.028040795730744
1437.0;-3.22014;37.62324;0;1437;0.0663234;3.292498;-1.1783332182329695;0.5175255198254;0.32928518957029906;5.400310663453643
1438.0;-3.16337;37.62324;0;1438;0.0237909;0.9266123;-1.6235891284696489;-0.03310193920012759;-0.40405129458951183;4.371401018610998
1439.0;-3.1066;37.62324;0;1439;0.03690568;1.956852;-1.4329067882360462;0.29155798047972037;-0.08999748022476828;4.887285630982276
1440.0;-3.04982;37.62324;0;1440;0.02198723;4.470864;-1.657829480575077;0.6503914591885709;-0.46044515450715195;5.755195587492673
1441.0;-2.99305;37.62324;0;1441;0.04874536;2.444641;-1.3120667178588077;0.38821509120344133;0.10902611568654352;5.054922508604392
1442.0;-2.93628;37.62324;0;1442;0.03910656;4.072407;-1.4077503849868702;0.6098511752769271;-0.048564884073375225;5.646912489164672
1443.0;-2.87951;37.62324;0;1443;0.02925295;4.040548;-1.5338303311503472;0.6064402703671415;-0.2562185554046219;5.637801962150634
1444.0;-2.82273;37.62324;0;1444;0.025462;15.73297;-1.5941074861949414;1.196810714540457;-0.35549502976306835;7.214681418537561
1445.0;-2.76596;37.62324;0;1445;0.07119942;3.597532;-1.1475235441696812;0.5560046656695495;0.3800287227525352;5.503088462003366
1446.0;-2.70919;37.62324;0;1446;0.04548979;4.868107;-1.342086068051375;0.6873601153671615;0.05958424591938538;5.853938868145688
1447.0;-2.65242;37.62324;0;1447;0.0162177;2.350732;-1.7900107375561574;0.3712031193182229;-0.678147684754991;5.009483531698973
1448.0;-2.59564;37.62324;0;1448;0.04815691;3.362487;-1.3173413874687134;0.5266606139504856;0.100338734839029;5.424710499861747
1449.0;-2.53887;37.62324;0;1449;0.02989367;2.364625;-1.5244207640203826;0.3737622768523308;-0.24072099834157035;5.016319041472576
1450.0;-2.4821;37.62324;0;1450;0.01093347;5.835531;-1.9612419823608884;0.7660803804974916;-0.9601655449483832;6.0642006963087995
1451.0;-2.42533;37.62324;0;1451;0.07079554;1.044476;-1.1499941012706887;0.018898465199701675;0.37595971520717564;4.454029661202326
1452.0;-2.36856;37.62324;0;1452;0.01714642;3.782983;-1.7658265424751192;0.5778343896610282;-0.6383163154565215;5.561395654784606
1453.0;-2.31178;37.62324;0;1453;0.04384779;4.522782;-1.3580522908952521;0.6554056550731938;0.03328787689551982;5.7685885047005
1454.0;-2.25501;37.62324;0;1454;0.01442638;3.276292;-1.8408426324031562;0.5153826013720776;-0.7618678155679981;5.394586928264819
1455.0;-2.19824;37.62324;0;1455;0.01514994;5.345017;-1.8195890871432283;0.7279490908346848;-0.7268632265248969;5.962352021619443
1456.0;-2.14147;37.62324;0;1456;0.02589228;4.512136;-1.586829705153357;0.6543821812145162;-0.34350852438757906;5.765854806023972
1457.0;-2.08469;37.62324;0;1457;0.01533612;2.368216;-1.8142845019079061;0.3744213109436033;-0.7181265746423215;5.018079321530364
1458.0;-2.02792;37.62324;0;1458;0.0314669;2.454217;-1.5021460400295363;0.389912960076418;-0.20403452792864618;5.0594575163641125
1459.0;-1.97115;37.62324;0;1459;0.01368414;4.232891;-1.863782491274724;0.6266370852214667;-0.7996497631294703;5.691747654626537
1460.0;-1.91438;37.62324;0;1460;0.02046434;4.063803;-1.6890022573211871;0.6089326465970635;-0.5117867178079951;5.644459099060756
1461.0;-1.8576;37.62324;0;1461;0.02509079;2.851286;-1.6004856644231575;0.45504078167011414;-0.3659998893049403;5.233413927840875
1462.0;-1.80083;37.62324;0;1462;0.01301335;2.240431;-1.8856108895080463;0.3503315732074675;-0.8356011350197523;4.953735632037145
1463.0;-1.74406;37.62324;0;1463;0.01553298;4.525841;-1.8087452169435392;0.6556992924301158;-0.7090033723060092;5.769372810080839
1464.0;-1.68729;37.62324;0;1464;0.02799;8.358438;-1.5529971015338375;0.9221251253621648;-0.2877862262262303;6.480996209842342
1465.0;-1.63051;37.62324;0;1465;0.0239702;3.30293;-1.6203283423312183;0.5188993696539103;-0.39868077981951666;5.403980216345594
1466.0;-1.57374;37.62324;0;1466;0.04814451;5.158107;-1.317453229051223;0.7124903469193242;0.10015453175263556;5.921061716621515
1467.0;-5.32075;37.57828;0;1467;0.003783461;2.06412;-2.4221107383905043;0.3147349419003803;-1.7192163861291605;4.858657029815916
1468.0;-5.26401;37.57828;0;1468;0.003263898;0.4397345;-2.486263421832798;-0.35680945984800433;-1.8248758557586187;3.8570297683015218
1469.0;-5.20727;37.57828;0;1469;0.002222973;0.9604288;-2.653065812164807;-0.017534825402239072;-2.099599392635437;4.396137162435842
1470.0;-5.15054;37.57828;0;1470;0.004303611;3.413938;-2.36616699110292;0.5332556296954171;-1.627077034346509;5.4423257869164585
1471.0;-5.0938;37.57828;0;1471;0.003513684;1.834824;-2.4542372989668597;0.26359441218776114;-1.7721288313984176;4.842851520966353
1472.0;-5.03706;37.57828;0;1472;0.01114735;0.8672459;-1.9528283628546124;-0.06185774465578991;-0.9463083136215467;4.32570804374195
1473.0;-4.98032;37.57828;0;1473;0.0080983;0.6530718;-2.091606138912223;-0.18503906890928493;-1.1748753107884315;4.129972919503147
1474.0;-4.92358;37.57828;0;1474;0.006886559;2.237298;-2.16199772738186;0.3497238344033364;-1.2908102569979234;4.952112361691311
1475.0;-4.86685;37.57828;0;1475;0.006319801;4.77436;-2.199296596711692;0.6789151629151587;-1.3522414947841566;5.8313824001463885
1476.0;-4.81011;37.57828;0;1476;0.01521908;1.363348;-1.8176116000621358;0.13460672537922408;-0.7236063053023378;4.637890086627587
1477.0;-4.75337;37.57828;0;1477;0.007685605;1.398821;-2.1143219397686996;0.1457621435940706;-1.2122882347990482;4.655616046170978
1478.0;-4.69663;37.57828;0;1478;0.005046316;1.146349;-2.2970255574729617;0.059316856461806955;-1.513201093157968;4.5182544849178115
1479.0;-4.63989;37.57828;0;1479;0.006992334;1.413155;-2.155377835108704;0.15018979946557712;-1.2799072944240355;4.662651591350802
1480.0;-4.58316;37.57828;0;1480;0.0315906;1.01798;-1.500442125465077;0.007739245608832067;-0.2012281806409817;4.436297661272435
1481.0;-4.52642;37.57828;0;1481;0.01670439;0.6712223;-1.777169379018426;-0.17313362338605115;-0.6569979672433477;4.148890672439565
1482.0;-4.46968;37.57828;0;1482;0.006861967;2.062077;-2.163551374847663;0.3143048782368987;-1.293369114374101;4.857508329770756
1483.0;-4.41294;37.57828;0;1483;0.00553591;1.382456;-2.2568109790319877;0.1406513177262513;-1.4469676824656839;4.647494943867014
1484.0;-4.3562;37.57828;0;1484;0.009837758;1.999724;-2.007103864898997;0.300970058889746;-1.0357000654886486;4.8218910272945115
1485.0;-4.29947;37.57828;0;1485;0.03396132;1.829683;-1.469015438051903;0.2623758529675144;-0.14946842647148406;4.840915230365381
1486.0;-4.24273;37.57828;0;1486;0.0153801;0.7210957;-1.813040840782507;-0.14200709419339602;-0.7160782647687891;4.1983507273266945
1487.0;-4.18599;37.57828;0;1487;0.01409667;3.201734;-1.8508834668784062;0.5053852479046894;-0.778405069948735;5.367883997153426
1488.0;-4.12925;37.57828;0;1488;0.01060506;4.327203;-1.9744868700427327;0.6362072695254746;-0.981979874960381;5.717309616902543
1489.0;-4.07251;37.57828;0;1489;0.02356997;1.00865;-1.6276409702479608;0.003740492859277348;-0.4107246779983913;4.4299436431533925
1490.0;-4.01578;37.57828;0;1490;0.007359052;0.8270848;-2.133178128282911;-0.08244996047885965;-1.2433443772819546;4.292987012799093
1491.0;-3.95904;37.57828;0;1491;0.01523075;1.394019;-1.8172787103972705;0.14426869308689927;-0.7230580360243044;4.653242953315083
1492.0;-3.9023;37.57828;0;1492;0.009748483;0.9292787;-2.0110629613258273;-0.03185401720113117;-1.0422206973036374;4.373383966667403
1493.0;-3.84556;37.57828;0;1493;0.02689472;2.581984;-1.5703329727834348;0.411953546709162;-0.31633840617431686;5.118327923260171
1494.0;-3.78882;37.57828;0;1494;0.01519136;1.584854;-1.8184033443691965;0.19998926029833852;-0.7249103081760668;4.7417829346140605
1495.0;-3.73209;37.57828;0;1495;0.009576512;2.802036;-2.01879264279896;0.4474737107145356;-1.0549514826898876;5.213202281318525
1496.0;-3.67535;37.57828;0;1496;0.02127893;1.44324;-1.6720502141015625;0.1593385570178089;-0.4838667026252734;4.677188967101299
1497.0;-3.61861;37.57828;0;1497;0.01774077;4.09249;-1.7510275344764539;0.6119876268866363;-0.6139423492827194;5.652618951414206
1498.0;-3.56187;37.57828;0;1498;0.0124833;1.938011;-1.9036705923505637;0.2873562377435098;-0.8653454656013784;4.880609061774438
1499.0;-3.50513;37.57828;0;1499;0.01660238;3.786767;-1.7798296501059032;0.5782685837774537;-0.6613794337244228;5.562555387269579
1500.0;-3.4484;37.57828;0;1500;0.04201732;9.876189;-1.3765716517475257;0.9945893924052651;0.002786489571825257;6.674548267114463
1501.0;-3.39166;37.57828;0;1501;0.04584527;7.211419;-1.3387054652036776;0.8580207298004741;0.06515209880954309;6.309773369297066
1502.0;-3.33492;37.57828;0;1502;0.03682634;5.869157;-1.4338414415249017;0.768575727050068;-0.09153685419151314;6.070865766950732
1503.0;-3.27818;37.57828;0;1503;0.02746202;3.677475;-1.5612675209015878;0.5655497290137207;-0.301407606924915;5.528583326195648
1504.0;-3.22144;37.57828;0;1504;0.05020839;3.231993;-1.299223704642908;0.5094704114884813;0.1301785584531303;5.378795469085733
1505.0;-3.16471;37.57828;0;1505;0.06481328;9.337235;-1.18833599968779;0.9702182892897636;0.3128106085142097;6.609453050692958
1506.0;-3.10797;37.57828;0;1506;0.02393629;2.370112;-1.6209431620911674;0.37476886914625857;-0.3996933879641529;5.019007649489656
1507.0;-3.05123;37.57828;0;1507;0.03558996;6.803911;-1.4486725001048655;0.832758624096662;-0.1159636076727133;6.2422982849621835
1508.0;-2.99449;37.57828;0;1508;0.0776263;3.510495;-1.1099911136675509;0.5453683588052598;0.4418446357895438;5.4746788863688485
1509.0;-2.93775;37.57828;0;1509;0.03065305;15.79852;-1.5135263063896642;1.1986164043000649;-0.2227778266237772;7.219504415885472
1510.0;-2.88102;37.57828;0;1510;0.0342782;3.212943;-1.464981991608582;0.5069030209125354;-0.14282534017933468;5.371937968857382
1511.0;-2.82428;37.57828;0;1511;0.03617186;5.101976;-1.4416291587261525;0.7077384113313798;-0.10436322442197321;5.908369296666115
1512.0;-2.76754;37.57828;0;1512;0.04561181;2.414422;-1.3409226934373057;0.382813179702502;0.06150032390875726;5.040494002985382
1513.0;-2.7108;37.57828;0;1513;0.02636712;5.738585;-1.5789373042761214;0.7588048188004863;-0.3305097401427721;6.044767671016098
1514.0;-2.65406;37.57828;0;1514;0.06696863;5.002676;-1.1741285854826058;0.69920237656547;0.3362102197101482;5.88556954780637
1515.0;-2.59733;37.57828;0;1515;0.02008067;6.427343;-1.6972218008672308;0.8080314769809556;-0.5253243060283292;6.176252075016132
1516.0;-2.54059;37.57828;0;1516;0.03112726;5.689849;-1.506859106726824;0.7551007410282985;-0.21179694877907895;6.034874079286585
1517.0;-2.48385;37.57828;0;1517;0.01936677;4.820431;-1.7129428051016171;0.6830858707188134;-0.5512168000023636;5.842522360689951
1518.0;-2.42711;37.57828;0;1518;0.03898847;1.608662;-1.4090638072227566;0.20646480298332304;-0.05072809049588001;4.7520725719405
1519.0;-2.37037;37.57828;0;1519;0.04377337;3.167987;-1.3587900168763944;0.5007833907710391;0.0320728422045784;5.355592436749445
1520.0;-2.31364;37.57828;0;1520;0.03896722;2.41859;-1.4093005765456637;0.3835622528888831;-0.0511180495707082;5.042494777466207
1521.0;-2.2569;37.57828;0;1521;0.03245967;5.089314;-1.4886558997256691;0.7066592467586172;-0.18181626684817687;5.905486848092266
1522.0;-2.20016;37.57828;0;1522;0.01803312;3.883863;-1.7439291273231206;0.5892639021336538;-0.6022512727011797;5.591923882598989
1523.0;-2.14342;37.57828;0;1523;0.03097034;2.709423;-1.5090540268255406;0.4328768131634003;-0.21541198218166535;5.174213967959442
1524.0;-2.08668;37.57828;0;1524;0.01374776;3.638877;-1.8617680581165297;0.5609673759698365;-0.7963319917179246;5.516343861215433
1525.0;-2.02995;37.57828;0;1525;0.02901832;1.636483;-1.5373277344154956;0.2139114981594279;-0.2619787785823213;4.763905370575332
1526.0;-1.97321;37.57828;0;1526;0.009978359;5.605969;-2.0009408751298214;0.7486506918605564;-1.0255496213388158;6.017645997959546
1527.0;-1.91647;37.57828;0;1527;0.02901424;4.686089;-1.5373888008750518;0.6708105326266798;-0.26207935504121016;5.809734932645862
1528.0;-1.85973;37.57828;0;1528;0.01798438;2.644042;-1.7451045296119452;0.42226834953651;-0.6041871602708739;5.145878761612018
1529.0;-1.80299;37.57828;0;1529;0.06445947;6.876381;-1.1907132696741602;0.8373599316586336;0.308895244846658;6.254588377460211
1530.0;-1.74625;37.57828;0;1530;0.03532093;1.58088;-1.451967869971285;0.19889890515311978;-0.12139108184270642;4.740050360288308
1531.0;-1.68952;37.57828;0;1531;0.01734404;2.359433;-1.7608497335411972;0.3728076493443961;-0.6301195111423517;5.013769231398881
1532.0;-1.63278;37.57828;0;1532;0.01982705;2.747586;-1.7027418982015192;0.43895129481378725;-0.5344159063379021;5.190438908447625
